date,name,category,value
2020-07-15,SHIELD,Proof of Work (PoW),1
2020-07-15,Dimecoin,Proof of Work (PoW),1
2020-07-15,HEAT,Uncategorized,1
2020-07-15,BitcoinZ,Privacy,1
2020-07-15,Karbo,Exchange,1
2020-07-15,MobileGo,Gaming,1
2020-07-15,PinkCoin,Charity,1
2020-07-15,CannabisCoin,Cannabis,1
2020-07-15,LUXCoin,Proof of Work (PoW),1
2020-07-15,Ether Zero,Proof of Work (PoW),1
2020-07-15,Solaris,Proof of Work (PoW),1
2020-07-15,BioCoin,Abandoned,1
2020-07-15,Hush,Privacy,1
2020-07-15,CrypticCoin,Privacy,1
2020-07-15,Expanse,Proof of Work (PoW),1
2020-07-15,Bitcoin Plus,Proof of Stake (PoS),1
2020-07-15,GlobalBoost-Y,Proof of Work (PoW),1
2020-07-16,Bitcoin,Proof of Work (PoW),168000
2020-07-16,Ethereum,Proof of Work (PoW),26118
2020-07-16,Tether,Stablecoin,9188
2020-07-16,XRP,Financial Service,8588
2020-07-16,Bitcoin Cash,Proof of Work (PoW),4136
2020-07-16,Cardano,Uncategorized,3265
2020-07-16,Chainlink,Uncategorized,2918
2020-07-16,Litecoin,Proof of Work (PoW),2734
2020-07-16,Binance Coin,Exchange,2666
2020-07-16,EOS,Uncategorized,2333
2020-07-16,Tezos,Uncategorized,2278
2020-07-16,Stellar,Uncategorized,2056
2020-07-16,Monero,Privacy,1193
2020-07-16,TRON,Entertainment,1143
2020-07-16,USD Coin,Stablecoin,1099
2020-07-16,VeChain,Uncategorized,999
2020-07-16,Huobi Token,Exchange,905
2020-07-16,NEO,Proof of Stake (PoS),754
2020-07-16,Ethereum Classic,Proof of Work (PoW),701
2020-07-16,IOTA,IoT,671
2020-07-16,Dash,Proof of Work (PoW),666
2020-07-16,Zcash,Privacy,566
2020-07-16,Ontology,Computing,512
2020-07-16,Maker,Uncategorized,446
2020-07-16,NEM,Uncategorized,404
2020-07-16,Basic Attention Token,Advertising,385
2020-07-16,Dogecoin,Proof of Work (PoW),376
2020-07-16,Insight Chain,Education,322
2020-07-16,Kyber Network,Exchange,304
2020-07-16,0x,Exchange,280
2020-07-16,DigiByte,Proof of Work (PoW),265
2020-07-16,Paxos Standard,Stablecoin,245
2020-07-16,Qtum,Proof of Stake (PoS),223
2020-07-16,Augur,Prediction,211
2020-07-16,ICON,Identity,210
2020-07-16,Zilliqa,Uncategorized,185
2020-07-16,Decred,Proof of Work (PoW),181
2020-07-16,BitBay,Marketplace,178
2020-07-16,Bitcoin Gold,Proof of Work (PoW),165
2020-07-16,Bitcoin Diamond,Proof of Work (PoW),159
2020-07-16,Enjin Coin,Gaming,157
2020-07-16,Lisk,Uncategorized,147
2020-07-16,Siacoin,Storage,139
2020-07-16,Waves,Proof of Stake (PoS),139
2020-07-16,TrueUSD,Stablecoin,134
2020-07-16,Loopring,Exchange,133
2020-07-16,Nano,Proof of Stake (PoS),131
2020-07-16,Ravencoin,Computing,130
2020-07-16,Holo,Uncategorized,124
2020-07-16,Divi,Proof of Stake (PoS),118
2020-07-16,MonaCoin,Proof of Work (PoW),110
2020-07-16,Aurora,Business Service,110
2020-07-16,Bytom,Uncategorized,109
2020-07-16,Nexo,Financial Service,106
2020-07-16,Bancor,Exchange,105
2020-07-16,iExec RLC,Computing,97
2020-07-16,Verge,Privacy,95
2020-07-16,Cryptonex,Proof of Work (PoW),91
2020-07-16,Mixin,Social,89
2020-07-16,Status,Social,88
2020-07-16,IOST,Uncategorized,87
2020-07-16,Quant,Software,80
2020-07-16,Komodo,Proof of Work (PoW),79
2020-07-16,Steem,Social,76
2020-07-16,Advanced Internet Blocks,Proof of Work (PoW),75
2020-07-16,Horizen,Privacy,72
2020-07-16,Centrality,Marketplace,69
2020-07-16,WAX,Marketplace,68
2020-07-16,BitShares,Exchange,65
2020-07-16,Energi,Proof of Work (PoW),64
2020-07-16,MCO,Financial Service,63
2020-07-16,KuCoin Shares,Exchange,62
2020-07-16,Ardor,Uncategorized,61
2020-07-16,Digitex Futures,Exchange,59
2020-07-16,Stratis,Proof of Stake (PoS),58
2020-07-16,HyperCash,Uncategorized,57
2020-07-16,Electroneum,Uncategorized,57
2020-07-16,Decentraland,Virtual Reality,56
2020-07-16,Zcoin,Privacy,54
2020-07-16,Golem,Computing,54
2020-07-16,TomoChain,Social,52
2020-07-16,aelf,Computing,51
2020-07-16,Pundi X,Financial Service,48
2020-07-16,Aion,Uncategorized,48
2020-07-16,Aeternity,Uncategorized,47
2020-07-16,Aragon,Uncategorized,45
2020-07-16,Ark,Uncategorized,43
2020-07-16,Nuls,Uncategorized,43
2020-07-16,WaykiChain,Proof of Stake (PoS),41
2020-07-16,Vitae,Social,41
2020-07-16,MaidSafeCoin,Uncategorized,41
2020-07-16,Bytecoin,Privacy,41
2020-07-16,Nimiq,Proof of Work (PoW),40
2020-07-16,CyberVein,Uncategorized,40
2020-07-16,Power Ledger,Energy,38
2020-07-16,Elastos,Uncategorized,36
2020-07-16,Redd,Social,34
2020-07-16,Storj,Storage,32
2020-07-16,GXChain,Storage,32
2020-07-16,CasinoCoin,Gambling,32
2020-07-16,DeviantCoin,Computing,31
2020-07-16,IoTeX,IoT,30
2020-07-16,Fusion,Uncategorized,30
2020-07-16,Nectar,Exchange,30
2020-07-16,Waltonchain,IoT,29
2020-07-16,Gnosis,Prediction,29
2020-07-16,Cortex,AI,28
2020-07-16,Dragonchain,Uncategorized,27
2020-07-16,Wanchain,Financial Service,27
2020-07-16,Haven Protocol,Proof of Work (PoW),27
2020-07-16,PRIZM,Proof of Stake (PoS),27
2020-07-16,PLATINCOIN,Business Service,26
2020-07-16,Project Pai,Identity,25
2020-07-16,RChain,Uncategorized,24
2020-07-16,PIVX,Privacy,24
2020-07-16,Nebulas,Uncategorized,24
2020-07-16,FunFair,Gaming,23
2020-07-16,Stakenet,Proof of Stake (PoS),22
2020-07-16,CRYPTO20,Uncategorized,21
2020-07-16,Metal,Financial Service,21
2020-07-16,Polymath,Investing Tool,21
2020-07-16,Hellenic Coin,Uncategorized,20
2020-07-16,Loom Network,Social,20
2020-07-16,Syscoin,Marketplace,20
2020-07-16,Enigma,Marketplace,19
2020-07-16,Civic,Identity,18
2020-07-16,Ignis,Uncategorized,18
2020-07-16,WhiteCoin,Uncategorized,18
2020-07-16,Populous,Marketplace,18
2020-07-16,Dynamic Trading Rights,Exchange,18
2020-07-16,Dent,Uncategorized,17
2020-07-16,Gas,Uncategorized,17
2020-07-16,Aidos Kuneen,Proof of Work (PoW),16
2020-07-16,Everipedia,Education,16
2020-07-16,QuarkChain,Computing,16
2020-07-16,Quantstamp,Uncategorized,16
2020-07-16,Cindicator,Investing Tool,15
2020-07-16,Vertcoin,Proof of Work (PoW),15
2020-07-16,SingularityNET,Marketplace,15
2020-07-16,Loki,Communication,14
2020-07-16,Hifi Finance,Communication,14
2020-07-16,Factom,Proof of Stake (PoS),14
2020-07-16,Apollo Currency,Marketplace,14
2020-07-16,Groestlcoin,Proof of Work (PoW),14
2020-07-16,Bluzelle,Storage,13
2020-07-16,HYCON,Computing,13
2020-07-16,GoChain,Software,13
2020-07-16,Cred,Financial Service,12
2020-07-16,Raiden Network Token,Uncategorized,12
2020-07-16,Nexus,Proof of Stake (PoS),12
2020-07-16,SaluS,Proof of Stake (PoS),12
2020-07-16,QASH,Uncategorized,12
2020-07-16,Spectre.ai Dividend Token,Investing Tool,11
2020-07-16,Capricoin+,Uncategorized,11
2020-07-16,Unobtanium,Proof of Work (PoW),11
2020-07-16,PeepCoin,Proof of Stake (PoS),11
2020-07-16,LBRY Credits,Proof of Work (PoW),11
2020-07-16,Kin,Uncategorized,11
2020-07-16,Nxt,Proof of Stake (PoS),11
2020-07-16,Einsteinium,Proof of Work (PoW),11
2020-07-16,Bread,Financial Service,10
2020-07-16,Telcoin,Uncategorized,10
2020-07-16,MicroBitcoin,Financial Service,10
2020-07-16,Metaverse ETP,Identity,10
2020-07-16,Clams,Proof of Stake (PoS),10
2020-07-16,CyberMiles,Marketplace,10
2020-07-16,Skycoin,Uncategorized,9
2020-07-16,Neblio,Proof of Stake (PoS),9
2020-07-16,Propy,Real Estate,9
2020-07-16,Bezant,Marketplace,9
2020-07-16,Blocknet,Proof of Stake (PoS),9
2020-07-16,Electra,Proof of Work (PoW),9
2020-07-16,TenX,Financial Service,9
2020-07-16,Santiment Network Token,Investing Tool,9
2020-07-16,Time New Bank,Uncategorized,9
2020-07-16,Burst,Uncategorized,9
2020-07-16,Moeda Loyalty Points,Financial Service,9
2020-07-16,NavCoin,Proof of Stake (PoS),8
2020-07-16,Bibox Token,Financial Service,8
2020-07-16,DigixDAO,Uncategorized,8
2020-07-16,Dero,Proof of Work (PoW),8
2020-07-16,OST,Computing,8
2020-07-16,Gifto,Uncategorized,7
2020-07-16,Veritaseum,Uncategorized,7
2020-07-16,Achain,Proof of Stake (PoS),7
2020-07-16,Pillar,Uncategorized,7
2020-07-16,ODEM,Education,7
2020-07-16,Polis,Proof of Work (PoW),7
2020-07-16,Po.et,Uncategorized,7
2020-07-16,GameCredits,Gaming,7
2020-07-16,Quark,Proof of Work (PoW),7
2020-07-16,Peercoin,Proof of Work (PoW),6
2020-07-16,Monero Classic,Proof of Work (PoW),6
2020-07-16,ALQO,Proof of Work (PoW),6
2020-07-16,Endor Protocol,Prediction,6
2020-07-16,MOAC,Uncategorized,6
2020-07-16,Mithril,Gaming,6
2020-07-16,Namecoin,Proof of Work (PoW),6
2020-07-16,Particl,Marketplace,6
2020-07-16,Credits,Financial Service,6
2020-07-16,Aeon,Privacy,6
2020-07-16,SALT,Financial Service,6
2020-07-16,Steem Dollars,Social,6
2020-07-16,BnkToTheFuture,Investing Tool,6
2020-07-16,Asch,Proof of Work (PoW),6
2020-07-16,Wagerr,Gambling,6
2020-07-16,Ruff,IoT,6
2020-07-16,Lightning Bitcoin,Proof of Work (PoW),5
2020-07-16,SIRIN LABS Token,Uncategorized,5
2020-07-16,Revain,Uncategorized,5
2020-07-16,Tokenomy,Crowdfunding,5
2020-07-16,Ubiq,Proof of Work (PoW),5
2020-07-16,SmartMesh,Uncategorized,5
2020-07-16,Genesis Vision,Uncategorized,5
2020-07-16,ECC,Proof of Work (PoW),5
2020-07-16,Viacoin,Proof of Work (PoW),4
2020-07-16,ColossusXT,Proof of Stake (PoS),4
2020-07-16,bitCNY,Stablecoin,4
2020-07-16,SmartCash,Proof of Stake (PoS),4
2020-07-16,High Performance Blockchain,Software,4
2020-07-16,POA,Uncategorized,4
2020-07-16,ProximaX,Business Service,4
2020-07-16,Gulden,Proof of Work (PoW),4
2020-07-16,Global Cryptocurrency,Uncategorized,4
2020-07-16,Phore,Privacy,4
2020-07-16,XTRABYTES,Uncategorized,4
2020-07-16,FLO,Proof of Work (PoW),4
2020-07-16,Nasdacoin,Proof of Stake (PoS),4
2020-07-16,Lykke,Exchange,4
2020-07-16,Flash,Proof of Stake (PoS),4
2020-07-16,BitTube,Entertainment,4
2020-07-16,SONM,Computing,4
2020-07-16,Ondori,Proof of Stake (PoS),3
2020-07-16,Dentacoin,Healthcare,3
2020-07-16,Bitcore,Uncategorized,3
2020-07-16,Matrix AI Network,AI,3
2020-07-16,Credo,Uncategorized,3
2020-07-16,PumaPay,Business Service,3
2020-07-16,Odyssey,Abandoned,3
2020-07-16,BOX Token,Uncategorized,3
2020-07-16,Red Pulse Phoenix,Uncategorized,3
2020-07-16,Ixcoin,Proof of Work (PoW),3
2020-07-16,DigitalNote,Privacy,3
2020-07-16,OKCash,Proof of Stake (PoS),3
2020-07-16,Emercoin,Proof of Work (PoW),3
2020-07-16,HTMLCOIN,Proof of Work (PoW),3
2020-07-16,NIX,Privacy,3
2020-07-16,Vipstar Coin,Charity,3
2020-07-16,Bitcoin Atom,Proof of Work (PoW),2
2020-07-16,Counterparty,Proof of Work (PoW),2
2020-07-16,MIR COIN,Business Service,2
2020-07-16,Litecoin Cash,Proof of Work (PoW),2
2020-07-16,Feathercoin,Proof of Work (PoW),2
2020-07-16,Nucleus Vision,Uncategorized,2
2020-07-16,VINchain,Proof of Stake (PoS),2
2020-07-16,Alias,Privacy,2
2020-07-16,BlackCoin,Proof of Stake (PoS),2
2020-07-16,Myriad,Proof of Work (PoW),2
2020-07-16,MintCoin,Proof of Work (PoW),2
2020-07-16,Peerplays,Gambling,2
2020-07-16,Scry.info,Uncategorized,2
2020-07-16,GridCoin,Proof of Work (PoW),2
2020-07-16,Credit Tag Chain,Financial Service,2
2020-07-16,Wowbit,Storage,2
2020-07-16,Radium,Identity,2
2020-07-16,Cryptaur,Uncategorized,2
2020-07-16,ChatCoin,Social,2
2020-07-16,PotCoin,Cannabis,2
2020-07-16,Zipper,Privacy,2
2020-07-16,Callisto Network,Proof of Work (PoW),2
2020-07-16,Stealth,Proof of Work (PoW),2
2020-07-16,Teloscoin,Storage,2
2020-07-16,ZClassic,Privacy,2
2020-07-16,THEKEY,Identity,2
2020-07-16,TokenPay,Proof of Stake (PoS),1
2020-07-16,Mooncoin,Proof of Work (PoW),1
2020-07-16,Infinitecoin,Proof of Work (PoW),1
2020-07-16,Boolberry,Proof of Work (PoW),1
2020-07-16,Crown,Proof of Work (PoW),1
2020-07-16,Sumokoin,Proof of Work (PoW),1
2020-07-16,I/O Coin,Proof of Stake (PoS),1
2020-07-16,Bean Cash,Proof of Work (PoW),1
2020-07-16,Curecoin,Proof of Work (PoW),1
2020-07-16,VeriCoin,Proof of Work (PoW),1
2020-07-16,Smartlands Network,Uncategorized,1
2020-07-16,e-Gulden,Proof of Work (PoW),1
2020-07-16,NuBits,Stablecoin,1
2020-07-16,BOScoin,Proof of Stake (PoS),1
2020-07-16,Turtlecoin,Proof of Work (PoW),1
2020-07-16,Terracoin,Proof of Work (PoW),1
2020-07-16,Pandacoin,Proof of Work (PoW),1
2020-07-16,X-Cash,Proof of Work (PoW),1
2020-07-16,NewYorkCoin,Proof of Work (PoW),1
2020-07-16,Substratum,Computing,1
2020-07-16,Rubycoin,Proof of Stake (PoS),1
2020-07-16,ATC Coin,Uncategorized,1
2020-07-16,42-coin,Proof of Work (PoW),1
2020-07-16,BitNewChain,Software,1
2020-07-16,Ambrosus,Uncategorized,1
2020-07-16,Dynamic,Uncategorized,1
2020-07-16,Nexty,Financial Service,1
2020-07-16,Rise,Uncategorized,1
2020-07-16,Primecoin,Proof of Work (PoW),1
2020-07-16,MonetaryUnit,Proof of Work (PoW),1
2020-07-16,SnowGem,Proof of Work (PoW),1
2020-07-16,PetroDollar,Proof of Work (PoW),1
2020-07-16,Diamond,Proof of Work (PoW),1
2020-07-16,DeepOnion,Proof of Work (PoW),1
2020-07-16,Denarius,Proof of Work (PoW),1
2020-07-16,Dinastycoin,Proof of Work (PoW),1
2020-07-16,NoLimitCoin,Gaming,1
2020-07-16,Auroracoin,Proof of Work (PoW),1
2020-07-16,Zero,Privacy,1
2020-07-16,Omni,Uncategorized,1
2020-07-16,ToaCoin,Proof of Work (PoW),1
2020-07-16,Pigeoncoin,Uncategorized,1
2020-07-16,GoldMint,Uncategorized,1
2020-07-16,CloakCoin,Proof of Stake (PoS),1
2020-07-16,Semux,Proof of Stake (PoS),1
2020-07-16,Espers,Proof of Stake (PoS),1
2020-07-16,EUNO,Proof of Work (PoW),1
2020-07-16,Pirl,Proof of Work (PoW),1
2020-07-16,SolarCoin,Energy,1
2020-07-16,Karbo,Exchange,1
2020-07-16,Beetle Coin,Proof of Work (PoW),1
2020-07-16,SHIELD,Proof of Work (PoW),1
2020-07-16,HEAT,Uncategorized,1
2020-07-16,Dimecoin,Proof of Work (PoW),1
2020-07-16,MobileGo,Gaming,1
2020-07-16,BitcoinZ,Privacy,1
2020-07-16,CannabisCoin,Cannabis,1
2020-07-16,Solaris,Proof of Work (PoW),1
2020-07-16,Ether Zero,Proof of Work (PoW),1
2020-07-16,Hush,Privacy,1
2020-07-16,PinkCoin,Charity,1
2020-07-16,LUXCoin,Proof of Work (PoW),1
2020-07-16,SafeInsure,Healthcare,1
2020-07-16,CrypticCoin,Privacy,1
2020-07-16,Expanse,Proof of Work (PoW),1
2020-07-16,Bitcoin Plus,Proof of Stake (PoS),1
2020-07-17,Cryptonex,Proof of Work (PoW),91
2020-07-17,SmartCash,Proof of Stake (PoS),4
2020-07-17,Rubycoin,Proof of Stake (PoS),1
2020-07-18,Bitcoin,Proof of Work (PoW),169000
2020-07-18,Ethereum,Proof of Work (PoW),26331
2020-07-18,Tether,Stablecoin,9177
2020-07-18,XRP,Financial Service,8822
2020-07-18,Bitcoin Cash,Proof of Work (PoW),4141
2020-07-18,Cardano,Uncategorized,3175
2020-07-18,Chainlink,Uncategorized,2786
2020-07-18,Litecoin,Proof of Work (PoW),2760
2020-07-18,Binance Coin,Exchange,2664
2020-07-18,EOS,Uncategorized,2336
2020-07-18,Tezos,Uncategorized,2215
2020-07-18,Stellar,Uncategorized,2058
2020-07-18,Monero,Privacy,1204
2020-07-18,TRON,Entertainment,1160
2020-07-18,USD Coin,Stablecoin,1117
2020-07-18,VeChain,Uncategorized,1006
2020-07-18,Huobi Token,Exchange,905
2020-07-18,NEO,Proof of Stake (PoS),743
2020-07-18,Ethereum Classic,Proof of Work (PoW),703
2020-07-18,Dash,Proof of Work (PoW),665
2020-07-18,IOTA,IoT,663
2020-07-18,Zcash,Privacy,567
2020-07-18,Ontology,Computing,531
2020-07-18,NEM,Uncategorized,482
2020-07-18,Maker,Uncategorized,457
2020-07-18,Dogecoin,Proof of Work (PoW),436
2020-07-18,Basic Attention Token,Advertising,399
2020-07-18,Kyber Network,Exchange,354
2020-07-18,Insight Chain,Education,308
2020-07-18,0x,Exchange,293
2020-07-18,DigiByte,Proof of Work (PoW),271
2020-07-18,Paxos Standard,Stablecoin,245
2020-07-18,Qtum,Proof of Stake (PoS),229
2020-07-18,Augur,Prediction,214
2020-07-18,ICON,Identity,212
2020-07-18,Zilliqa,Uncategorized,185
2020-07-18,Decred,Proof of Work (PoW),182
2020-07-18,BitBay,Marketplace,178
2020-07-18,Enjin Coin,Gaming,170
2020-07-18,Bitcoin Diamond,Proof of Work (PoW),165
2020-07-18,Bitcoin Gold,Proof of Work (PoW),164
2020-07-18,Lisk,Uncategorized,153
2020-07-18,Waves,Proof of Stake (PoS),151
2020-07-18,Loopring,Exchange,150
2020-07-18,Siacoin,Storage,145
2020-07-18,TrueUSD,Stablecoin,143
2020-07-18,iExec RLC,Computing,140
2020-07-18,Ravencoin,Computing,133
2020-07-18,Nano,Proof of Stake (PoS),132
2020-07-18,Divi,Proof of Stake (PoS),127
2020-07-18,Bytom,Uncategorized,120
2020-07-18,Aurora,Business Service,117
2020-07-18,Holo,Uncategorized,116
2020-07-18,Bancor,Exchange,116
2020-07-18,MonaCoin,Proof of Work (PoW),113
2020-07-18,Nexo,Financial Service,112
2020-07-18,Advanced Internet Blocks,Proof of Work (PoW),109
2020-07-18,Verge,Privacy,97
2020-07-18,Digitex Futures,Exchange,92
2020-07-18,Cryptonex,Proof of Work (PoW),91
2020-07-18,Status,Social,91
2020-07-18,Mixin,Social,90
2020-07-18,IOST,Uncategorized,88
2020-07-18,Quant,Software,87
2020-07-18,Komodo,Proof of Work (PoW),79
2020-07-18,Steem,Social,77
2020-07-18,Horizen,Privacy,72
2020-07-18,Centrality,Marketplace,68
2020-07-18,MCO,Financial Service,65
2020-07-18,WAX,Marketplace,65
2020-07-18,BitShares,Exchange,65
2020-07-18,KuCoin Shares,Exchange,63
2020-07-18,Stratis,Proof of Stake (PoS),60
2020-07-18,Nimiq,Proof of Work (PoW),60
2020-07-18,Energi,Proof of Work (PoW),58
2020-07-18,Ardor,Uncategorized,58
2020-07-18,Electroneum,Uncategorized,57
2020-07-18,Golem,Computing,57
2020-07-18,HyperCash,Uncategorized,57
2020-07-18,Decentraland,Virtual Reality,56
2020-07-18,Zcoin,Privacy,55
2020-07-18,aelf,Computing,55
2020-07-18,TomoChain,Social,52
2020-07-18,Aion,Uncategorized,48
2020-07-18,Ark,Uncategorized,48
2020-07-18,Aeternity,Uncategorized,47
2020-07-18,Pundi X,Financial Service,47
2020-07-18,Nuls,Uncategorized,46
2020-07-18,Aragon,Uncategorized,45
2020-07-18,WaykiChain,Proof of Stake (PoS),44
2020-07-18,Vitae,Social,43
2020-07-18,MaidSafeCoin,Uncategorized,41
2020-07-18,Power Ledger,Energy,40
2020-07-18,CyberVein,Uncategorized,39
2020-07-18,Bytecoin,Privacy,39
2020-07-18,Capricoin+,Uncategorized,38
2020-07-18,Elastos,Uncategorized,36
2020-07-18,Redd,Social,34
2020-07-18,GXChain,Storage,33
2020-07-18,Storj,Storage,33
2020-07-18,Waltonchain,IoT,32
2020-07-18,CasinoCoin,Gambling,32
2020-07-18,Gnosis,Prediction,32
2020-07-18,Fusion,Uncategorized,31
2020-07-18,Wanchain,Financial Service,31
2020-07-18,IoTeX,IoT,30
2020-07-18,Nectar,Exchange,30
2020-07-18,Cortex,AI,29
2020-07-18,Syscoin,Marketplace,27
2020-07-18,Dragonchain,Uncategorized,27
2020-07-18,PLATINCOIN,Business Service,26
2020-07-18,Haven Protocol,Proof of Work (PoW),26
2020-07-18,PRIZM,Proof of Stake (PoS),25
2020-07-18,Project Pai,Identity,25
2020-07-18,Nebulas,Uncategorized,25
2020-07-18,PIVX,Privacy,25
2020-07-18,RChain,Uncategorized,24
2020-07-18,Stakenet,Proof of Stake (PoS),24
2020-07-18,Enigma,Marketplace,24
2020-07-18,FunFair,Gaming,23
2020-07-18,WhiteCoin,Uncategorized,22
2020-07-18,Metal,Financial Service,22
2020-07-18,DeviantCoin,Computing,22
2020-07-18,CRYPTO20,Uncategorized,22
2020-07-18,Loom Network,Social,22
2020-07-18,Polymath,Investing Tool,21
2020-07-18,Civic,Identity,20
2020-07-18,Hellenic Coin,Uncategorized,19
2020-07-18,Populous,Marketplace,18
2020-07-18,Ignis,Uncategorized,18
2020-07-18,Dynamic Trading Rights,Exchange,17
2020-07-18,Everipedia,Education,17
2020-07-18,Dent,Uncategorized,17
2020-07-18,Gas,Uncategorized,17
2020-07-18,QuarkChain,Computing,16
2020-07-18,Cindicator,Investing Tool,16
2020-07-18,Vertcoin,Proof of Work (PoW),16
2020-07-18,SingularityNET,Marketplace,16
2020-07-18,Aidos Kuneen,Proof of Work (PoW),16
2020-07-18,Quantstamp,Uncategorized,15
2020-07-18,Hifi Finance,Communication,15
2020-07-18,Bluzelle,Storage,14
2020-07-18,Groestlcoin,Proof of Work (PoW),14
2020-07-18,Loki,Communication,14
2020-07-18,Factom,Proof of Stake (PoS),14
2020-07-18,Apollo Currency,Marketplace,14
2020-07-18,Cred,Financial Service,13
2020-07-18,Raiden Network Token,Uncategorized,13
2020-07-18,HYCON,Computing,13
2020-07-18,QASH,Uncategorized,13
2020-07-18,Nexus,Proof of Stake (PoS),13
2020-07-18,Kin,Uncategorized,13
2020-07-18,Propy,Real Estate,12
2020-07-18,GoChain,Software,12
2020-07-18,Metaverse ETP,Identity,12
2020-07-18,Unobtanium,Proof of Work (PoW),12
2020-07-18,Spectre.ai Dividend Token,Investing Tool,11
2020-07-18,PeepCoin,Proof of Stake (PoS),11
2020-07-18,SaluS,Proof of Stake (PoS),11
2020-07-18,Nxt,Proof of Stake (PoS),11
2020-07-18,Einsteinium,Proof of Work (PoW),11
2020-07-18,LBRY Credits,Proof of Work (PoW),11
2020-07-18,Bread,Financial Service,10
2020-07-18,Dero,Proof of Work (PoW),10
2020-07-18,CyberMiles,Marketplace,10
2020-07-18,Telcoin,Uncategorized,10
2020-07-18,Clams,Proof of Stake (PoS),10
2020-07-18,Blocknet,Proof of Stake (PoS),9
2020-07-18,Skycoin,Uncategorized,9
2020-07-18,Neblio,Proof of Stake (PoS),9
2020-07-18,MicroBitcoin,Financial Service,9
2020-07-18,Bezant,Marketplace,9
2020-07-18,Time New Bank,Uncategorized,9
2020-07-18,Moeda Loyalty Points,Financial Service,9
2020-07-18,Veritaseum,Uncategorized,9
2020-07-18,Santiment Network Token,Investing Tool,9
2020-07-18,TenX,Financial Service,9
2020-07-18,NavCoin,Proof of Stake (PoS),9
2020-07-18,Burst,Uncategorized,8
2020-07-18,Bibox Token,Financial Service,8
2020-07-18,DigixDAO,Uncategorized,8
2020-07-18,ODEM,Education,8
2020-07-18,OST,Computing,8
2020-07-18,Electra,Proof of Work (PoW),8
2020-07-18,Achain,Proof of Stake (PoS),7
2020-07-18,Gifto,Uncategorized,7
2020-07-18,ALQO,Proof of Work (PoW),7
2020-07-18,Po.et,Uncategorized,7
2020-07-18,Polis,Proof of Work (PoW),7
2020-07-18,GameCredits,Gaming,7
2020-07-18,Pillar,Uncategorized,7
2020-07-18,Mithril,Gaming,7
2020-07-18,Quark,Proof of Work (PoW),6
2020-07-18,Monero Classic,Proof of Work (PoW),6
2020-07-18,Peercoin,Proof of Work (PoW),6
2020-07-18,Mooncoin,Proof of Work (PoW),6
